     0	0.0010030014625360	3.7537898197347584e-05	0.4938731820495997	 0.8000000000000000	1.0000000000000000 	 0.1000000000000000	0.1000000000000000	0.1000000000000000
     1	0.0010056547442989	4.3624553035045656e-03	0.4339511142902125	 0.7968377228237121	0.9968377537917472 	 0.0968377235963867	0.1031592048198843	0.0968377687745016
     2	0.0010083685221200	1.3920834992297273e-03	0.4626893647972897	 0.7983465869513853	0.9937209308617762 	 0.0965868531316421	0.1063237362421272	0.0938773524193865
     0	0.0010030014625360	3.7537898197347584e-05	0.4938731820495997	 0.8000000000000000	1.0000000000000000 	 0.1000000000000000	0.1000000000000000	0.1000000000000000
     1	0.0010056547442989	4.3624553035045656e-03	0.4339511142902125	 0.7968377228237121	0.9968377537917472 	 0.0968377235963867	0.1031592048198843	0.0968377687745016
     2	0.0010083685221200	1.3920834992297273e-03	0.4626893647972897	 0.7983465869513853	0.9937209308617762 	 0.0965868531316421	0.1063237362421272	0.0938773524193865
     0	0.0010030014625360	3.7537898197347584e-05	0.4938731820495997	 0.8000000000000000	1.0000000000000000 	 0.1000000000000000	0.1000000000000000	0.1000000000000000
     1	0.0010056547442989	4.3624553035045656e-03	0.4339511142902125	 0.7968377228237121	0.9968377537917472 	 0.0968377235963867	0.1031592048198843	0.0968377687745016
     0	0.0010030014625360	3.7537898197347584e-05	0.4938731820495997	 0.8000000000000000	1.0000000000000000 	 0.1000000000000000	0.1000000000000000	0.1000000000000000
     1	0.0010056547442989	4.3624553035045656e-03	0.4339511142902125	 0.7968377228237121	0.9968377537917472 	 0.0968377235963867	0.1031592048198843	0.0968377687745016
     0	0.0010030014625360	3.7537898197347584e-05	0.4938731820495997	 0.8000000000000000	1.0000000000000000 	 0.1000000000000000	0.1000000000000000	0.1000000000000000
     1	0.0010056547442989	4.3624553035045656e-03	0.4339511142902125	 0.7968377228237121	0.9968377537917472 	 0.0968377235963867	0.1031592048198843	0.0968377687745016
     0	0.0010030014625360	3.7537898197347584e-05	0.4938731820495997	 0.8000000000000000	1.0000000000000000 	 0.1000000000000000	0.1000000000000000	0.1000000000000000
     1	0.0010056547442989	4.3624553035045656e-03	0.4339511142902125	 0.7968377228237121	0.9968377537917472 	 0.0968377235963867	0.1031592048198843	0.0968377687745016
     0	0.0010030014625360	3.7537898197347584e-05	0.4938731820495997	 0.8000000000000000	1.0000000000000000 	 0.1000000000000000	0.1000000000000000	0.1000000000000000
     1	0.0010056547442989	4.3624553035045656e-03	0.4339511142902125	 0.7968377228237121	0.9968377537917472 	 0.0968377235963867	0.1031592048198843	0.0968377687745016
     0	0.0010030014625360	3.7537898197347584e-05	0.4938731820495997	 0.8000000000000000	1.0000000000000000 	 0.1000000000000000	0.1000000000000000	0.1000000000000000
     1	0.0010056547442989	4.3624553035045656e-03	0.4339511142902125	 0.7968377228237121	0.9968377537917472 	 0.0968377235963867	0.1031592048198843	0.0968377687745016
     0	0.0010030014625360	3.7537898197347584e-05	0.4938731820495997	 0.8000000000000000	1.0000000000000000 	 0.1000000000000000	0.1000000000000000	0.1000000000000000
     1	0.0010056547442989	4.3624553035045656e-03	0.4339511142902125	 0.7968377228237121	0.9968377537917472 	 0.0968377235963867	0.1031592048198843	0.0968377687745016
     2	0.0010083685221200	1.3920834992297273e-03	0.4626893647972897	 0.7983465869513853	0.9937209308617762 	 0.0965868531316421	0.1063237362421272	0.0938773524193865
     3	0.0010091964298979	4.4117254491089298e-03	0.4335791790994049	 0.7964775326763492	0.9916522106936813 	 0.0955323777840714	0.1041679860082192	0.0918755431253036
     4	0.0010104219682525	2.7939075797941068e-03	0.4471425730876530	 0.7936820181294000	0.9939000668208721 	 0.0932607567487557	0.1054489998721853	0.0904621764557591
     5	0.0010118501634679	2.4036889561036912e-03	0.4509725693503760	 0.7939322289420123	0.9920972103887764 	 0.0941774622963774	0.1029826137339477	0.0887204219116479
     6	0.0010132853285750	3.5394071693041055e-03	0.4405070830324810	 0.7942072768227346	0.9912391373421052 	 0.0954649534173248	0.1011208153276174	0.0879396089897894
     7	0.0010147981253211	2.9997590647459905e-03	0.4452299437215371	 0.7941433587677280	0.9906921204687594 	 0.0968813112205997	0.0993411044953153	0.0863567039438029
     8	0.0010164342075947	2.3011359783071290e-03	0.4520298428363307	 0.7941517409905581	0.9898072189044930 	 0.0969770493921260	0.0975664103404119	0.0867587961512127
     9	0.0010185123152957	1.4312244276161201e-03	0.4621684730995943	 0.7942448561376042	0.9889672627113119 	 0.0973531243090652	0.0957602239118531	0.0874534720650897
     0	0.0010030014625360	3.7537898197347584e-05	0.4938731820495997	 0.8000000000000000	1.0000000000000000 	 0.1000000000000000	0.1000000000000000	0.1000000000000000
     1	0.0010056547442989	4.3624553035045656e-03	0.4339511142902125	 0.7968377228237121	0.9968377537917472 	 0.0968377235963867	0.1031592048198843	0.0968377687745016
     2	0.0010083685221200	1.3920834992297273e-03	0.4626893647972897	 0.7983465869513853	0.9937209308617762 	 0.0965868531316421	0.1063237362421272	0.0938773524193865
     3	0.0010091964298979	4.4117254491089298e-03	0.4335791790994049	 0.7964775326763492	0.9916522106936813 	 0.0955323777840714	0.1041679860082192	0.0918755431253036
     4	0.0010104219682525	2.7939075797941068e-03	0.4471425730876530	 0.7936820181294000	0.9939000668208721 	 0.0932607567487557	0.1054489998721853	0.0904621764557591
     5	0.0010118501634679	2.4036889561036912e-03	0.4509725693503760	 0.7939322289420123	0.9920972103887764 	 0.0941774622963774	0.1029826137339477	0.0887204219116479
     6	0.0010132853285750	3.5394071693041055e-03	0.4405070830324810	 0.7942072768227346	0.9912391373421052 	 0.0954649534173248	0.1011208153276174	0.0879396089897894
     7	0.0010147981253211	2.9997590647459905e-03	0.4452299437215371	 0.7941433587677280	0.9906921204687594 	 0.0968813112205997	0.0993411044953153	0.0863567039438029
